,CAM,CB,CDM,CF,CM,ID,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
16746,31.0,54.0,44.0,33.0,34.0,238909.0,31.0,49.0,54.0,34.0,44.0,33.0,35.0,36.0,33.0,46.0,31.0,49.0,54.0,34.0,44.0,33.0,35.0,36.0,33.0,46.0,36.0
16747,41.0,54.0,47.0,42.0,41.0,238910.0,41.0,54.0,54.0,41.0,47.0,42.0,46.0,42.0,45.0,53.0,41.0,54.0,54.0,41.0,47.0,42.0,46.0,42.0,45.0,53.0,42.0
16748,52.0,54.0,55.0,51.0,53.0,234559.0,52.0,53.0,54.0,53.0,55.0,51.0,51.0,50.0,50.0,52.0,52.0,53.0,54.0,53.0,55.0,51.0,51.0,50.0,50.0,52.0,50.0
16749,48.0,54.0,52.0,47.0,50.0,149824.0,48.0,48.0,54.0,50.0,52.0,47.0,46.0,47.0,46.0,47.0,48.0,48.0,54.0,50.0,52.0,47.0,46.0,47.0,46.0,47.0,47.0
16750,51.0,46.0,47.0,52.0,50.0,238656.0,51.0,47.0,46.0,50.0,47.0,52.0,54.0,54.0,53.0,49.0,51.0,47.0,46.0,50.0,47.0,52.0,54.0,54.0,53.0,49.0,54.0
16751,38.0,54.0,50.0,37.0,41.0,225602.0,38.0,53.0,54.0,41.0,50.0,37.0,40.0,37.0,38.0,52.0,38.0,53.0,54.0,41.0,50.0,37.0,40.0,37.0,38.0,52.0,37.0
16752,54.0,34.0,37.0,53.0,47.0,229698.0,54.0,39.0,34.0,47.0,37.0,53.0,53.0,48.0,55.0,41.0,54.0,39.0,34.0,47.0,37.0,53.0,53.0,48.0,55.0,41.0,48.0
16753,52.0,52.0,54.0,51.0,54.0,238659.0,52.0,54.0,52.0,54.0,54.0,51.0,54.0,50.0,53.0,55.0,52.0,54.0,52.0,54.0,54.0,51.0,54.0,50.0,53.0,55.0,50.0
16754,32.0,54.0,47.0,32.0,37.0,208453.0,32.0,47.0,54.0,37.0,47.0,32.0,34.0,35.0,32.0,45.0,32.0,47.0,54.0,37.0,47.0,32.0,34.0,35.0,32.0,45.0,35.0
16755,54.0,32.0,37.0,54.0,48.0,226117.0,54.0,40.0,32.0,48.0,37.0,54.0,54.0,50.0,55.0,42.0,54.0,40.0,32.0,48.0,37.0,54.0,54.0,50.0,55.0,42.0,50.0
16756,54.0,35.0,41.0,52.0,50.0,239429.0,54.0,41.0,35.0,50.0,41.0,52.0,53.0,48.0,54.0,44.0,54.0,41.0,35.0,50.0,41.0,52.0,53.0,48.0,54.0,44.0,48.0
16757,52.0,62.0,60.0,50.0,54.0,240454.0,52.0,61.0,62.0,54.0,60.0,50.0,54.0,50.0,51.0,59.0,52.0,61.0,62.0,54.0,60.0,50.0,54.0,50.0,51.0,59.0,50.0
16758,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,240200.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
16759,51.0,54.0,54.0,49.0,52.0,232009.0,51.0,56.0,54.0,52.0,54.0,49.0,53.0,47.0,52.0,56.0,51.0,56.0,54.0,52.0,54.0,49.0,53.0,47.0,52.0,56.0,47.0
16760,51.0,56.0,54.0,50.0,52.0,239947.0,51.0,52.0,56.0,52.0,54.0,50.0,50.0,49.0,49.0,52.0,51.0,52.0,56.0,52.0,54.0,50.0,50.0,49.0,49.0,52.0,49.0
16761,52.0,32.0,36.0,54.0,45.0,239695.0,52.0,36.0,32.0,45.0,36.0,54.0,52.0,54.0,54.0,39.0,52.0,36.0,32.0,45.0,36.0,54.0,52.0,54.0,54.0,39.0,54.0
16762,46.0,37.0,34.0,49.0,40.0,240208.0,46.0,35.0,37.0,40.0,34.0,49.0,45.0,54.0,47.0,36.0,46.0,35.0,37.0,40.0,34.0,49.0,45.0,54.0,47.0,36.0,54.0
16763,44.0,54.0,53.0,42.0,47.0,235089.0,44.0,51.0,54.0,47.0,53.0,42.0,45.0,42.0,43.0,50.0,44.0,51.0,54.0,47.0,53.0,42.0,45.0,42.0,43.0,50.0,42.0
16764,53.0,32.0,36.0,54.0,47.0,240209.0,53.0,38.0,32.0,47.0,36.0,54.0,53.0,54.0,54.0,40.0,53.0,38.0,32.0,47.0,36.0,54.0,53.0,54.0,54.0,40.0,54.0
16765,42.0,53.0,47.0,44.0,40.0,229202.0,42.0,54.0,53.0,40.0,47.0,44.0,48.0,44.0,47.0,53.0,42.0,54.0,53.0,40.0,47.0,44.0,48.0,44.0,47.0,53.0,44.0
16766,53.0,48.0,52.0,51.0,54.0,238930.0,53.0,51.0,48.0,54.0,52.0,51.0,54.0,48.0,51.0,52.0,53.0,51.0,48.0,54.0,52.0,51.0,54.0,48.0,51.0,52.0,48.0
16767,37.0,54.0,49.0,36.0,40.0,230997.0,37.0,50.0,54.0,40.0,49.0,36.0,38.0,38.0,36.0,47.0,37.0,50.0,54.0,40.0,49.0,36.0,38.0,38.0,36.0,47.0,38.0
16768,51.0,33.0,38.0,52.0,46.0,239445.0,51.0,43.0,33.0,46.0,38.0,52.0,54.0,49.0,54.0,46.0,51.0,43.0,33.0,46.0,38.0,52.0,54.0,49.0,54.0,46.0,49.0
16769,53.0,40.0,46.0,52.0,51.0,234070.0,53.0,46.0,40.0,51.0,46.0,52.0,54.0,49.0,54.0,49.0,53.0,46.0,40.0,51.0,46.0,52.0,54.0,49.0,54.0,49.0,49.0
16770,55.0,53.0,54.0,53.0,55.0,232791.0,55.0,51.0,53.0,55.0,54.0,53.0,52.0,51.0,54.0,52.0,55.0,51.0,53.0,55.0,54.0,53.0,52.0,51.0,54.0,52.0,51.0
16771,35.0,54.0,46.0,37.0,38.0,235863.0,35.0,51.0,54.0,38.0,46.0,37.0,38.0,40.0,37.0,48.0,35.0,51.0,54.0,38.0,46.0,37.0,38.0,40.0,37.0,48.0,40.0
16772,54.0,35.0,40.0,52.0,48.0,237911.0,54.0,40.0,35.0,48.0,40.0,52.0,54.0,50.0,54.0,42.0,54.0,40.0,35.0,48.0,40.0,52.0,54.0,50.0,54.0,42.0,50.0
16773,54.0,38.0,42.0,54.0,49.0,211289.0,54.0,45.0,38.0,49.0,42.0,54.0,55.0,50.0,56.0,46.0,54.0,45.0,38.0,49.0,42.0,54.0,55.0,50.0,56.0,46.0,50.0
16774,49.0,52.0,52.0,49.0,50.0,209244.0,49.0,54.0,52.0,50.0,52.0,49.0,52.0,49.0,51.0,54.0,49.0,54.0,52.0,50.0,52.0,49.0,52.0,49.0,51.0,54.0,49.0
16775,55.0,48.0,51.0,54.0,54.0,237405.0,55.0,50.0,48.0,54.0,51.0,54.0,55.0,53.0,55.0,51.0,55.0,50.0,48.0,54.0,51.0,54.0,55.0,53.0,55.0,51.0,53.0
16776,51.0,51.0,53.0,49.0,51.0,237150.0,51.0,54.0,51.0,51.0,53.0,49.0,53.0,45.0,51.0,55.0,51.0,54.0,51.0,51.0,53.0,49.0,53.0,45.0,51.0,55.0,45.0
16777,51.0,54.0,54.0,50.0,53.0,240478.0,51.0,53.0,54.0,53.0,54.0,50.0,51.0,49.0,49.0,53.0,51.0,53.0,54.0,53.0,54.0,50.0,51.0,49.0,49.0,53.0,49.0
16778,34.0,54.0,49.0,35.0,40.0,182366.0,34.0,48.0,54.0,40.0,49.0,35.0,36.0,39.0,33.0,46.0,34.0,48.0,54.0,40.0,49.0,35.0,36.0,39.0,33.0,46.0,39.0
16779,53.0,36.0,42.0,53.0,49.0,237920.0,53.0,42.0,36.0,49.0,42.0,53.0,54.0,51.0,54.0,44.0,53.0,42.0,36.0,49.0,42.0,53.0,54.0,51.0,54.0,44.0,51.0
16780,56.0,50.0,51.0,56.0,54.0,238177.0,56.0,53.0,50.0,54.0,51.0,56.0,56.0,55.0,56.0,53.0,56.0,53.0,50.0,54.0,51.0,56.0,56.0,55.0,56.0,53.0,55.0
16781,52.0,52.0,55.0,50.0,54.0,236898.0,52.0,54.0,52.0,54.0,55.0,50.0,54.0,49.0,51.0,55.0,52.0,54.0,52.0,54.0,55.0,50.0,54.0,49.0,51.0,55.0,49.0
16782,54.0,31.0,36.0,53.0,49.0,232803.0,54.0,36.0,31.0,49.0,36.0,53.0,52.0,52.0,52.0,38.0,54.0,36.0,31.0,49.0,36.0,53.0,52.0,52.0,52.0,38.0,52.0
16783,54.0,45.0,47.0,53.0,51.0,233315.0,54.0,47.0,45.0,51.0,47.0,53.0,54.0,50.0,53.0,47.0,54.0,47.0,45.0,51.0,47.0,53.0,54.0,50.0,53.0,47.0,50.0
16784,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,240996.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
16785,42.0,55.0,50.0,43.0,43.0,211301.0,42.0,54.0,55.0,43.0,50.0,43.0,45.0,43.0,44.0,53.0,42.0,54.0,55.0,43.0,50.0,43.0,45.0,43.0,44.0,53.0,43.0
16786,32.0,54.0,46.0,31.0,34.0,225127.0,32.0,48.0,54.0,34.0,46.0,31.0,34.0,34.0,33.0,45.0,32.0,48.0,54.0,34.0,46.0,31.0,34.0,34.0,33.0,45.0,34.0
16787,55.0,42.0,48.0,54.0,54.0,229481.0,55.0,47.0,42.0,54.0,48.0,54.0,56.0,50.0,54.0,48.0,55.0,47.0,42.0,54.0,48.0,54.0,56.0,50.0,54.0,48.0,50.0
16788,46.0,48.0,45.0,49.0,43.0,237929.0,46.0,54.0,48.0,43.0,45.0,49.0,52.0,47.0,52.0,54.0,46.0,54.0,48.0,43.0,45.0,49.0,52.0,47.0,52.0,54.0,47.0
16789,54.0,39.0,43.0,53.0,49.0,236650.0,54.0,44.0,39.0,49.0,43.0,53.0,53.0,50.0,54.0,45.0,54.0,44.0,39.0,49.0,43.0,53.0,53.0,50.0,54.0,45.0,50.0
16790,52.0,32.0,34.0,54.0,44.0,241002.0,52.0,38.0,32.0,44.0,34.0,54.0,53.0,54.0,54.0,39.0,52.0,38.0,32.0,44.0,34.0,54.0,53.0,54.0,54.0,39.0,54.0
16791,50.0,41.0,39.0,52.0,45.0,240235.0,50.0,42.0,41.0,45.0,39.0,52.0,50.0,54.0,51.0,42.0,50.0,42.0,41.0,45.0,39.0,52.0,50.0,54.0,51.0,42.0,54.0
16792,51.0,43.0,44.0,52.0,48.0,238956.0,51.0,48.0,43.0,48.0,44.0,52.0,54.0,52.0,54.0,49.0,51.0,48.0,43.0,48.0,44.0,52.0,54.0,52.0,54.0,49.0,52.0
16793,53.0,38.0,39.0,56.0,47.0,239725.0,53.0,41.0,38.0,47.0,39.0,56.0,53.0,58.0,55.0,42.0,53.0,41.0,38.0,47.0,39.0,56.0,53.0,58.0,55.0,42.0,58.0
16794,54.0,34.0,39.0,53.0,50.0,223599.0,54.0,39.0,34.0,50.0,39.0,53.0,53.0,53.0,53.0,41.0,54.0,39.0,34.0,50.0,39.0,53.0,53.0,53.0,53.0,41.0,53.0
16795,52.0,36.0,39.0,52.0,46.0,227183.0,52.0,41.0,36.0,46.0,39.0,52.0,54.0,51.0,54.0,43.0,52.0,41.0,36.0,46.0,39.0,52.0,54.0,51.0,54.0,43.0,51.0
16796,51.0,31.0,37.0,51.0,46.0,235119.0,51.0,39.0,31.0,46.0,37.0,51.0,54.0,48.0,53.0,42.0,51.0,39.0,31.0,46.0,37.0,51.0,54.0,48.0,53.0,42.0,48.0
16797,57.0,40.0,47.0,56.0,54.0,238447.0,57.0,45.0,40.0,54.0,47.0,56.0,56.0,53.0,56.0,48.0,57.0,45.0,40.0,54.0,47.0,56.0,56.0,53.0,56.0,48.0,53.0
16798,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,233328.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
16799,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,241008.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
16800,42.0,56.0,53.0,42.0,45.0,221809.0,42.0,54.0,56.0,45.0,53.0,42.0,45.0,42.0,42.0,53.0,42.0,54.0,56.0,45.0,53.0,42.0,45.0,42.0,42.0,53.0,42.0
16801,51.0,54.0,54.0,49.0,51.0,237937.0,51.0,51.0,54.0,51.0,54.0,49.0,50.0,47.0,49.0,51.0,51.0,51.0,54.0,51.0,54.0,49.0,50.0,47.0,49.0,51.0,47.0
16802,54.0,30.0,34.0,55.0,46.0,238194.0,54.0,37.0,30.0,46.0,34.0,55.0,53.0,55.0,55.0,39.0,54.0,37.0,30.0,46.0,34.0,55.0,53.0,55.0,55.0,39.0,55.0
16803,49.0,35.0,34.0,51.0,43.0,240242.0,49.0,35.0,35.0,43.0,34.0,51.0,47.0,54.0,49.0,36.0,49.0,35.0,35.0,43.0,34.0,51.0,47.0,54.0,49.0,36.0,54.0
16804,33.0,54.0,45.0,33.0,35.0,238963.0,33.0,49.0,54.0,35.0,45.0,33.0,35.0,37.0,33.0,46.0,33.0,49.0,54.0,35.0,45.0,33.0,35.0,37.0,33.0,46.0,37.0
16805,51.0,54.0,50.0,52.0,49.0,227444.0,51.0,55.0,54.0,49.0,50.0,52.0,53.0,54.0,54.0,54.0,51.0,55.0,54.0,49.0,50.0,52.0,53.0,54.0,54.0,54.0,54.0
16806,53.0,57.0,57.0,52.0,54.0,232821.0,53.0,58.0,57.0,54.0,57.0,52.0,54.0,52.0,52.0,57.0,53.0,58.0,57.0,54.0,57.0,52.0,54.0,52.0,52.0,57.0,52.0
16807,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,232566.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
16808,51.0,33.0,37.0,52.0,45.0,232822.0,51.0,41.0,33.0,45.0,37.0,52.0,54.0,49.0,54.0,44.0,51.0,41.0,33.0,45.0,37.0,52.0,54.0,49.0,54.0,44.0,49.0
16809,53.0,34.0,39.0,53.0,47.0,236662.0,53.0,41.0,34.0,47.0,39.0,53.0,54.0,50.0,54.0,43.0,53.0,41.0,34.0,47.0,39.0,53.0,54.0,50.0,54.0,43.0,50.0
16810,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,235383.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
16811,54.0,34.0,38.0,54.0,46.0,235897.0,54.0,42.0,34.0,46.0,38.0,54.0,54.0,50.0,56.0,43.0,54.0,42.0,34.0,46.0,38.0,54.0,54.0,50.0,56.0,43.0,50.0
16812,58.0,50.0,54.0,56.0,58.0,204410.0,58.0,52.0,50.0,58.0,54.0,56.0,58.0,54.0,57.0,53.0,58.0,52.0,50.0,58.0,54.0,56.0,58.0,54.0,57.0,53.0,54.0
16813,54.0,50.0,52.0,53.0,52.0,231292.0,54.0,54.0,50.0,52.0,52.0,53.0,56.0,50.0,55.0,55.0,54.0,54.0,50.0,52.0,52.0,53.0,56.0,50.0,55.0,55.0,50.0
16814,50.0,32.0,33.0,53.0,43.0,238716.0,50.0,33.0,32.0,43.0,33.0,53.0,50.0,54.0,51.0,35.0,50.0,33.0,32.0,43.0,33.0,53.0,50.0,54.0,51.0,35.0,54.0
16815,52.0,32.0,36.0,55.0,45.0,228989.0,52.0,40.0,32.0,45.0,36.0,55.0,54.0,56.0,55.0,42.0,52.0,40.0,32.0,45.0,36.0,55.0,54.0,56.0,55.0,42.0,56.0
16816,37.0,54.0,45.0,38.0,36.0,238205.0,37.0,52.0,54.0,36.0,45.0,38.0,41.0,39.0,41.0,50.0,37.0,52.0,54.0,36.0,45.0,38.0,41.0,39.0,41.0,50.0,39.0
16817,47.0,37.0,34.0,50.0,41.0,238718.0,47.0,35.0,37.0,41.0,34.0,50.0,47.0,54.0,48.0,35.0,47.0,35.0,37.0,41.0,34.0,50.0,47.0,54.0,48.0,35.0,54.0
16818,50.0,53.0,54.0,50.0,51.0,236927.0,50.0,56.0,53.0,51.0,54.0,50.0,51.0,48.0,49.0,55.0,50.0,56.0,53.0,51.0,54.0,50.0,51.0,48.0,49.0,55.0,48.0
16819,32.0,54.0,46.0,33.0,35.0,240256.0,32.0,50.0,54.0,35.0,46.0,33.0,35.0,35.0,33.0,47.0,32.0,50.0,54.0,35.0,46.0,33.0,35.0,35.0,33.0,47.0,35.0
16820,32.0,54.0,46.0,33.0,35.0,235905.0,32.0,49.0,54.0,35.0,46.0,33.0,35.0,36.0,33.0,46.0,32.0,49.0,54.0,35.0,46.0,33.0,35.0,36.0,33.0,46.0,36.0
16821,49.0,33.0,34.0,51.0,44.0,238209.0,49.0,34.0,33.0,44.0,34.0,51.0,48.0,54.0,50.0,36.0,49.0,34.0,33.0,44.0,34.0,51.0,48.0,54.0,50.0,36.0,54.0
16822,52.0,50.0,50.0,53.0,50.0,235650.0,52.0,54.0,50.0,50.0,50.0,53.0,55.0,52.0,54.0,54.0,52.0,54.0,50.0,50.0,50.0,53.0,55.0,52.0,54.0,54.0,52.0
16823,54.0,33.0,39.0,56.0,48.0,220550.0,54.0,42.0,33.0,48.0,39.0,56.0,55.0,54.0,56.0,45.0,54.0,42.0,33.0,48.0,39.0,56.0,55.0,54.0,56.0,45.0,54.0
16824,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,231046.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
16825,51.0,51.0,53.0,49.0,54.0,239494.0,51.0,50.0,51.0,54.0,53.0,49.0,51.0,48.0,49.0,51.0,51.0,50.0,51.0,54.0,53.0,49.0,51.0,48.0,49.0,51.0,48.0
16826,53.0,50.0,53.0,52.0,54.0,240262.0,53.0,53.0,50.0,54.0,53.0,52.0,55.0,49.0,53.0,54.0,53.0,53.0,50.0,54.0,53.0,52.0,55.0,49.0,53.0,54.0,49.0
16827,54.0,48.0,48.0,53.0,51.0,231559.0,54.0,49.0,48.0,51.0,48.0,53.0,53.0,51.0,54.0,49.0,54.0,49.0,48.0,51.0,48.0,53.0,53.0,51.0,54.0,49.0,51.0
16828,54.0,28.0,35.0,53.0,48.0,235911.0,54.0,36.0,28.0,48.0,35.0,53.0,54.0,50.0,54.0,39.0,54.0,36.0,28.0,48.0,35.0,53.0,54.0,50.0,54.0,39.0,50.0
16829,46.0,54.0,49.0,47.0,45.0,240263.0,46.0,54.0,54.0,45.0,49.0,47.0,49.0,44.0,50.0,54.0,46.0,54.0,54.0,45.0,49.0,47.0,49.0,44.0,50.0,54.0,44.0
16830,53.0,55.0,55.0,52.0,54.0,240519.0,53.0,55.0,55.0,54.0,55.0,52.0,54.0,52.0,53.0,55.0,53.0,55.0,55.0,54.0,55.0,52.0,54.0,52.0,53.0,55.0,52.0
16831,54.0,30.0,33.0,55.0,45.0,240775.0,54.0,37.0,30.0,45.0,33.0,55.0,54.0,54.0,56.0,38.0,54.0,37.0,30.0,45.0,33.0,55.0,54.0,54.0,56.0,38.0,54.0
16832,55.0,34.0,43.0,53.0,53.0,232584.0,55.0,40.0,34.0,53.0,43.0,53.0,54.0,50.0,54.0,44.0,55.0,40.0,34.0,53.0,43.0,53.0,54.0,50.0,54.0,44.0,50.0
16833,42.0,53.0,49.0,42.0,43.0,238729.0,42.0,54.0,53.0,43.0,49.0,42.0,47.0,40.0,46.0,53.0,42.0,54.0,53.0,43.0,49.0,42.0,47.0,40.0,46.0,53.0,40.0
16834,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,53643.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
16835,50.0,53.0,54.0,49.0,52.0,222092.0,50.0,54.0,53.0,52.0,54.0,49.0,51.0,46.0,50.0,54.0,50.0,54.0,53.0,52.0,54.0,49.0,51.0,46.0,50.0,54.0,46.0
16836,52.0,53.0,54.0,52.0,53.0,222606.0,52.0,55.0,53.0,53.0,54.0,52.0,54.0,51.0,53.0,56.0,52.0,55.0,53.0,53.0,54.0,52.0,54.0,51.0,53.0,56.0,51.0
16837,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,232846.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
16838,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,229007.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
16839,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,237201.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
16840,49.0,32.0,33.0,51.0,43.0,238993.0,49.0,35.0,32.0,43.0,33.0,51.0,48.0,54.0,49.0,36.0,49.0,35.0,32.0,43.0,33.0,51.0,48.0,54.0,49.0,36.0,54.0
16841,47.0,55.0,54.0,45.0,50.0,240018.0,47.0,54.0,55.0,50.0,54.0,45.0,49.0,45.0,46.0,53.0,47.0,54.0,55.0,50.0,54.0,45.0,49.0,45.0,46.0,53.0,45.0
16842,50.0,31.0,33.0,52.0,43.0,240019.0,50.0,35.0,31.0,43.0,33.0,52.0,50.0,54.0,51.0,36.0,50.0,35.0,31.0,43.0,33.0,52.0,50.0,54.0,51.0,36.0,54.0
16843,35.0,54.0,47.0,36.0,38.0,238228.0,35.0,49.0,54.0,38.0,47.0,36.0,37.0,39.0,36.0,47.0,35.0,49.0,54.0,38.0,47.0,36.0,37.0,39.0,36.0,47.0,39.0
16844,50.0,37.0,42.0,51.0,47.0,240532.0,50.0,46.0,37.0,47.0,42.0,51.0,54.0,48.0,53.0,49.0,50.0,46.0,37.0,47.0,42.0,51.0,54.0,48.0,53.0,49.0,48.0
16845,32.0,54.0,45.0,34.0,35.0,215447.0,32.0,51.0,54.0,35.0,45.0,34.0,34.0,37.0,33.0,47.0,32.0,51.0,54.0,35.0,45.0,34.0,34.0,37.0,33.0,47.0,37.0
16846,53.0,35.0,41.0,51.0,50.0,233367.0,53.0,43.0,35.0,50.0,41.0,51.0,54.0,47.0,53.0,45.0,53.0,43.0,35.0,50.0,41.0,51.0,54.0,47.0,53.0,45.0,47.0
16847,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,240791.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
16848,56.0,51.0,54.0,55.0,55.0,237208.0,56.0,53.0,51.0,55.0,54.0,55.0,57.0,54.0,55.0,54.0,56.0,53.0,51.0,55.0,54.0,55.0,57.0,54.0,55.0,54.0,54.0
16849,44.0,52.0,49.0,45.0,44.0,238488.0,44.0,54.0,52.0,44.0,49.0,45.0,48.0,44.0,47.0,53.0,44.0,54.0,52.0,44.0,49.0,45.0,48.0,44.0,47.0,53.0,44.0
16850,53.0,43.0,46.0,52.0,50.0,222361.0,53.0,49.0,43.0,50.0,46.0,52.0,54.0,50.0,53.0,49.0,53.0,49.0,43.0,50.0,46.0,52.0,54.0,50.0,53.0,49.0,50.0
16851,53.0,35.0,38.0,54.0,46.0,225177.0,53.0,40.0,35.0,46.0,38.0,54.0,53.0,52.0,55.0,42.0,53.0,40.0,35.0,46.0,38.0,54.0,53.0,52.0,55.0,42.0,52.0
16852,49.0,55.0,54.0,48.0,50.0,237721.0,49.0,54.0,55.0,50.0,54.0,48.0,49.0,47.0,48.0,53.0,49.0,54.0,55.0,50.0,54.0,48.0,49.0,47.0,48.0,53.0,47.0
16853,50.0,53.0,54.0,48.0,52.0,239769.0,50.0,54.0,53.0,52.0,54.0,48.0,51.0,45.0,49.0,54.0,50.0,54.0,53.0,52.0,54.0,48.0,51.0,45.0,49.0,54.0,45.0
16854,50.0,31.0,32.0,53.0,44.0,235674.0,50.0,35.0,31.0,44.0,32.0,53.0,50.0,54.0,52.0,36.0,50.0,35.0,31.0,44.0,32.0,53.0,50.0,54.0,52.0,36.0,54.0
16855,55.0,48.0,52.0,53.0,54.0,233116.0,55.0,52.0,48.0,54.0,52.0,53.0,55.0,50.0,55.0,53.0,55.0,52.0,48.0,54.0,52.0,53.0,55.0,50.0,55.0,53.0,50.0
16856,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,241052.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
16857,46.0,51.0,49.0,46.0,45.0,225693.0,46.0,54.0,51.0,45.0,49.0,46.0,49.0,44.0,48.0,53.0,46.0,54.0,51.0,45.0,49.0,46.0,49.0,44.0,48.0,53.0,44.0
